colour	x	y	showSelectedlegendcolour	fill
#FB61D7	4.584	66.6956829268293	Sub-Saharan Africa (all income levels)	#FB61D7
#F8766D	5.9	72.1414634146341	East Asia & Pacific (all income levels)	#F8766D
#F8766D	5.71	67.5048780487805	East Asia & Pacific (all income levels)	#F8766D
#C49A00	4.128	60.7211951219512	Europe & Central Asia (all income levels)	#C49A00
#C49A00	3.989	61.3476341463415	Europe & Central Asia (all income levels)	#C49A00
#C49A00	3.865	61.9580731707317	Europe & Central Asia (all income levels)	#C49A00
#C49A00	3.755	62.5559512195122	Europe & Central Asia (all income levels)	#C49A00
#C49A00	3.658	63.144243902439	Europe & Central Asia (all income levels)	#C49A00
#C49A00	3.571	63.7218292682927	Europe & Central Asia (all income levels)	#C49A00
#C49A00	3.485	64.2841463414634	Europe & Central Asia (all income levels)	#C49A00
#C49A00	3.396	64.8276829268293	Europe & Central Asia (all income levels)	#C49A00
#C49A00	3.299	65.3479512195122	Europe & Central Asia (all income levels)	#C49A00
#C49A00	3.194	65.847	Europe & Central Asia (all income levels)	#C49A00
#C49A00	3.086	66.3329268292683	Europe & Central Asia (all income levels)	#C49A00
#C49A00	2.978	66.8173170731707	Europe & Central Asia (all income levels)	#C49A00
#C49A00	2.877	67.3048048780488	Europe & Central Asia (all income levels)	#C49A00
#C49A00	2.789	67.7919756097561	Europe & Central Asia (all income levels)	#C49A00
#C49A00	2.714	68.2669024390244	Europe & Central Asia (all income levels)	#C49A00
#C49A00	2.653	68.7046097560976	Europe & Central Asia (all income levels)	#C49A00
#C49A00	2.601	69.0705609756098	Europe & Central Asia (all income levels)	#C49A00
#C49A00	2.556	69.3457317073171	Europe & Central Asia (all income levels)	#C49A00
#C49A00	2.513	69.5265365853659	Europe & Central Asia (all income levels)	#C49A00
#C49A00	2.471	69.6209756097561	Europe & Central Asia (all income levels)	#C49A00
#C49A00	2.429	69.6565853658537	Europe & Central Asia (all income levels)	#C49A00
#C49A00	2.387	69.6719024390244	Europe & Central Asia (all income levels)	#C49A00
#C49A00	2.347	69.7059268292683	Europe & Central Asia (all income levels)	#C49A00
#C49A00	2.311	69.7896341463415	Europe & Central Asia (all income levels)	#C49A00
#C49A00	2.277	69.9329512195122	Europe & Central Asia (all income levels)	#C49A00
#C49A00	2.246	70.134243902439	Europe & Central Asia (all income levels)	#C49A00
#C49A00	2.218	70.3758292682927	Europe & Central Asia (all income levels)	#C49A00
#C49A00	2.194	70.6290975609756	Europe & Central Asia (all income levels)	#C49A00
#C49A00	2.171	70.8685609756098	Europe & Central Asia (all income levels)	#C49A00
#C49A00	2.149	71.0867317073171	Europe & Central Asia (all income levels)	#C49A00
#C49A00	2.125	71.2797804878049	Europe & Central Asia (all income levels)	#C49A00
#C49A00	2.098	71.4514146341463	Europe & Central Asia (all income levels)	#C49A00
#C49A00	2.065	71.6113414634146	Europe & Central Asia (all income levels)	#C49A00
#C49A00	2.028	71.7686829268293	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.985	71.9269512195122	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.937	72.087512195122	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.884	72.2501951219512	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.829	72.414756097561	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.774	72.5796097560976	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.72	72.7442195121951	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.67	72.9102195121951	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.625	73.0763170731707	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.585	73.2426829268293	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.55	73.4099756097561	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.521	73.5771707317073	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.497	73.7457073170732	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.478	73.9169268292683	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.462	74.0906097560976	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.448	74.2671219512195	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.435	74.4438780487805	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.422	74.6188536585366	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.411	74.7880731707317	Europe & Central Asia (all income levels)	#C49A00
#FB61D7	6.703	30.3108048780488	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.725	30.4661463414634	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.747	30.6864634146342	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.77	30.982756097561	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.793	31.3545609756098	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.816	31.7974146341463	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.838	32.2978048780488	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.858	32.8352682926829	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.875	33.3882682926829	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.889	33.9453170731707	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.901	34.4959512195122	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.913	35.0361219512195	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.924	35.5683414634146	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.937	36.0956341463415	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.951	36.6154390243902	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.966	37.1268048780488	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.982	37.6302195121951	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.999	38.1276829268293	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.016	38.6226829268293	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.031	39.115243902439	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.046	39.6098292682927	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.059	40.1114390243902	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.07	40.6205609756098	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.08	41.1331951219512	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.088	41.6433170731707	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.093	42.1429268292683	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.095	42.6170243902439	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.092	43.0580975609756	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.086	43.4621463414634	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.076	43.8281951219512	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.063	44.1622195121951	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.046	44.4742682926829	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.026	44.7753170731707	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.004	45.0768780487805	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.98	45.3839512195122	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.955	45.697512195122	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.928	46.0130487804878	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.901	46.3265365853659	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.872	46.6339756097561	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.841	46.9383902439024	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.808	47.2432682926829	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.773	47.5526585365854	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.735	47.8730975609756	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.693	48.2075853658537	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.648	48.5576341463415	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.599	48.9261951219512	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.545	49.311243902439	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.487	49.710756097561	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.426	50.1201951219512	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.361	50.5360487804878	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.294	50.9548292682927	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.227	51.3720731707317	Sub-Saharan Africa (all income levels)	#FB61D7
#F8766D	6.05	42.7107804878049	East Asia & Pacific (all income levels)	#F8766D
#F8766D	6.071	43.3217317073171	East Asia & Pacific (all income levels)	#F8766D
#F8766D	6.091	43.9551707317073	East Asia & Pacific (all income levels)	#F8766D
#F8766D	6.107	44.6325609756098	East Asia & Pacific (all income levels)	#F8766D
#F8766D	6.118	45.3634390243902	East Asia & Pacific (all income levels)	#F8766D
#F8766D	6.125	46.1428292682927	East Asia & Pacific (all income levels)	#F8766D
#F8766D	6.129	46.9522682926829	East Asia & Pacific (all income levels)	#F8766D
#F8766D	6.13	47.7588048780488	East Asia & Pacific (all income levels)	#F8766D
#F8766D	6.125	48.5374146341463	East Asia & Pacific (all income levels)	#F8766D
#F8766D	6.11	49.2781219512195	East Asia & Pacific (all income levels)	#F8766D
#F8766D	6.076	49.9803902439024	East Asia & Pacific (all income levels)	#F8766D
#F8766D	6.012	50.6556829268293	East Asia & Pacific (all income levels)	#F8766D
#F8766D	5.914	51.3139268292683	East Asia & Pacific (all income levels)	#F8766D
#F8766D	5.781	51.9601219512195	East Asia & Pacific (all income levels)	#F8766D
#F8766D	5.617	52.585243902439	East Asia & Pacific (all income levels)	#F8766D
#F8766D	5.431	53.1732682926829	East Asia & Pacific (all income levels)	#F8766D
#F8766D	5.235	53.702243902439	East Asia & Pacific (all income levels)	#F8766D
#F8766D	5.042	54.1567073170732	East Asia & Pacific (all income levels)	#F8766D
#F8766D	4.862	54.5291463414634	East Asia & Pacific (all income levels)	#F8766D
#F8766D	4.702	54.8216097560976	East Asia & Pacific (all income levels)	#F8766D
#F8766D	4.565	55.0355853658537	East Asia & Pacific (all income levels)	#F8766D
#F8766D	4.449	55.1745853658537	East Asia & Pacific (all income levels)	#F8766D
#F8766D	4.346	55.2640975609756	East Asia & Pacific (all income levels)	#F8766D
#F8766D	4.248	55.3321219512195	East Asia & Pacific (all income levels)	#F8766D
#F8766D	4.153	55.4036341463415	East Asia & Pacific (all income levels)	#F8766D
#F8766D	4.056	55.5146585365854	East Asia & Pacific (all income levels)	#F8766D
#F8766D	3.95	55.6961707317073	East Asia & Pacific (all income levels)	#F8766D
#F8766D	3.836	55.9621951219512	East Asia & Pacific (all income levels)	#F8766D
#F8766D	3.712	56.3167073170732	East Asia & Pacific (all income levels)	#F8766D
#F8766D	3.581	56.7567073170732	East Asia & Pacific (all income levels)	#F8766D
#F8766D	3.446	57.2737073170732	East Asia & Pacific (all income levels)	#F8766D
#F8766D	3.31	57.8447073170732	East Asia & Pacific (all income levels)	#F8766D
#F8766D	3.181	58.4377317073171	East Asia & Pacific (all income levels)	#F8766D
#F8766D	3.06	59.020756097561	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.951	59.5732926829268	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.852	60.0783414634146	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.761	60.5264146341463	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.675	60.9234878048781	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.59	61.2765853658537	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.507	61.5871463414634	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.427	61.8557073170732	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.353	62.0837804878049	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.287	62.2828292682927	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.229	62.4668292682927	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.181	62.6517073170732	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.142	62.8588780487805	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.109	63.1112195121951	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.08	63.4181707317073	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.053	63.781756097561	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.027	64.1995121951219	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.002	64.6620975609756	East Asia & Pacific (all income levels)	#F8766D
#F8766D	1.976	65.1501707317073	East Asia & Pacific (all income levels)	#F8766D
#F8766D	6.953	48.6804390243902	East Asia & Pacific (all income levels)	#F8766D
#F8766D	7.168	49.6091463414634	East Asia & Pacific (all income levels)	#F8766D
#F8766D	7.347	50.508243902439	East Asia & Pacific (all income levels)	#F8766D
#F8766D	7.477	51.352512195122	East Asia & Pacific (all income levels)	#F8766D
#F8766D	7.558	52.1263170731707	East Asia & Pacific (all income levels)	#F8766D
#F8766D	7.593	52.8291463414634	East Asia & Pacific (all income levels)	#F8766D
#F8766D	7.599	53.4740975609756	East Asia & Pacific (all income levels)	#F8766D
#F8766D	7.591	54.0829024390244	East Asia & Pacific (all income levels)	#F8766D
#F8766D	7.584	54.668756097561	East Asia & Pacific (all income levels)	#F8766D
#F8766D	7.578	55.2267073170732	East Asia & Pacific (all income levels)	#F8766D
#F8766D	7.569	55.7422682926829	East Asia & Pacific (all income levels)	#F8766D
#F8766D	7.546	56.1934390243903	East Asia & Pacific (all income levels)	#F8766D
#F8766D	7.497	56.5631707317073	East Asia & Pacific (all income levels)	#F8766D
#F8766D	7.413	56.8453902439024	East Asia & Pacific (all income levels)	#F8766D
#F8766D	7.294	57.0445853658537	East Asia & Pacific (all income levels)	#F8766D
#F8766D	7.144	57.1662926829268	East Asia & Pacific (all income levels)	#F8766D
#F8766D	6.968	57.2229756097561	East Asia & Pacific (all income levels)	#F8766D
#F8766D	6.779	57.2396585365854	East Asia & Pacific (all income levels)	#F8766D
#F8766D	6.584	57.2453658536585	East Asia & Pacific (all income levels)	#F8766D
#F8766D	6.391	57.2655853658537	East Asia & Pacific (all income levels)	#F8766D
#F8766D	6.205	57.3329024390244	East Asia & Pacific (all income levels)	#F8766D
#F8766D	6.031	57.4783658536585	East Asia & Pacific (all income levels)	#F8766D
#F8766D	5.867	57.709	East Asia & Pacific (all income levels)	#F8766D
#F8766D	5.707	58.019243902439	East Asia & Pacific (all income levels)	#F8766D
#F8766D	5.547	58.4	East Asia & Pacific (all income levels)	#F8766D
#F8766D	5.376	58.826	East Asia & Pacific (all income levels)	#F8766D
#F8766D	5.181	59.2624390243902	East Asia & Pacific (all income levels)	#F8766D
#F8766D	4.953	59.6711707317073	East Asia & Pacific (all income levels)	#F8766D
#F8766D	4.691	60.0257317073171	East Asia & Pacific (all income levels)	#F8766D
#F8766D	4.402	60.316756097561	East Asia & Pacific (all income levels)	#F8766D
#F8766D	4.095	60.5382682926829	East Asia & Pacific (all income levels)	#F8766D
#F8766D	3.786	60.6984146341463	East Asia & Pacific (all income levels)	#F8766D
#F8766D	3.492	60.8246341463415	East Asia & Pacific (all income levels)	#F8766D
#F8766D	3.227	60.9470243902439	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.999	61.0843902439024	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.808	61.2615609756098	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.649	61.4990731707317	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.514	61.8036097560976	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.394	62.175756097561	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.29	62.616512195122	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.207	63.1213414634146	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.154	63.6819756097561	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.138	64.2769268292683	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.156	64.8824390243903	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.204	65.4808780487805	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.272	66.0523658536585	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.347	66.5792682926829	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.414	67.0575609756098	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.466	67.486243902439	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.496	67.8641219512195	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.504	68.1949756097561	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.494	68.4881707317073	East Asia & Pacific (all income levels)	#F8766D
#F8766D	4.945	65.0418292682927	East Asia & Pacific (all income levels)	#F8766D
#F8766D	4.763	65.5554390243903	East Asia & Pacific (all income levels)	#F8766D
#F8766D	4.525	66.0570731707317	East Asia & Pacific (all income levels)	#F8766D
#F8766D	4.242	66.5467317073171	East Asia & Pacific (all income levels)	#F8766D
#F8766D	3.926	67.0239268292683	East Asia & Pacific (all income levels)	#F8766D
#F8766D	3.594	67.4896585365854	East Asia & Pacific (all income levels)	#F8766D
#F8766D	3.261	67.9424390243903	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.942	68.3837804878049	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.647	68.8141219512195	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.388	69.2330243902439	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.166	69.6424390243902	East Asia & Pacific (all income levels)	#F8766D
#F8766D	1.98	70.0413902439025	East Asia & Pacific (all income levels)	#F8766D
#F8766D	1.821	70.4308780487805	East Asia & Pacific (all income levels)	#F8766D
#F8766D	1.683	70.8113902439025	East Asia & Pacific (all income levels)	#F8766D
#F8766D	1.568	71.1824146341463	East Asia & Pacific (all income levels)	#F8766D
#F8766D	1.484	71.5459756097561	East Asia & Pacific (all income levels)	#F8766D
#F8766D	1.44	71.9010487804878	East Asia & Pacific (all income levels)	#F8766D
#F8766D	1.441	72.2481463414634	East Asia & Pacific (all income levels)	#F8766D
#F8766D	1.485	72.586756097561	East Asia & Pacific (all income levels)	#F8766D
#F8766D	1.563	72.9193902439024	East Asia & Pacific (all income levels)	#F8766D
#F8766D	1.665	73.2440487804878	East Asia & Pacific (all income levels)	#F8766D
#F8766D	1.777	73.5617073170732	East Asia & Pacific (all income levels)	#F8766D
#F8766D	1.882	73.8723902439024	East Asia & Pacific (all income levels)	#F8766D
#F8766D	1.966	74.1765853658537	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.021	74.4732926829268	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.04	74.7650243902439	East Asia & Pacific (all income levels)	#F8766D
#F8766D	2.019	75.050756097561	East Asia & Pacific (all income levels)	#F8766D
#F8766D	1.966	75.3310243902439	East Asia & Pacific (all income levels)	#F8766D
#F8766D	1.891	75.6058292682927	East Asia & Pacific (all income levels)	#F8766D
#F8766D	1.798	75.8756341463415	East Asia & Pacific (all income levels)	#F8766D
#F8766D	1.694	76.1404390243903	East Asia & Pacific (all income levels)	#F8766D
#F8766D	1.589	76.4002682926829	East Asia & Pacific (all income levels)	#F8766D
#F8766D	1.487	76.6550975609756	East Asia & Pacific (all income levels)	#F8766D
#F8766D	1.394	76.9054390243902	East Asia & Pacific (all income levels)	#F8766D
#F8766D	1.312	77.1502682926829	East Asia & Pacific (all income levels)	#F8766D
#F8766D	1.242	77.3910975609756	East Asia & Pacific (all income levels)	#F8766D
#F8766D	1.178	77.6284390243902	East Asia & Pacific (all income levels)	#F8766D
#F8766D	1.116	77.8612926829268	East Asia & Pacific (all income levels)	#F8766D
#F8766D	1.053	78.0901707317073	East Asia & Pacific (all income levels)	#F8766D
#F8766D	0.991	78.3155609756098	East Asia & Pacific (all income levels)	#F8766D
#F8766D	0.933	78.5369756097561	East Asia & Pacific (all income levels)	#F8766D
#F8766D	0.887	78.7523902439025	East Asia & Pacific (all income levels)	#F8766D
#F8766D	0.858	78.9612926829268	East Asia & Pacific (all income levels)	#F8766D
#F8766D	0.849	79.1662195121951	East Asia & Pacific (all income levels)	#F8766D
#F8766D	0.859	79.3686341463415	East Asia & Pacific (all income levels)	#F8766D
#F8766D	0.887	79.5745853658537	East Asia & Pacific (all income levels)	#F8766D
#F8766D	0.926	79.7915853658537	East Asia & Pacific (all income levels)	#F8766D
#F8766D	0.971	80.0226829268293	East Asia & Pacific (all income levels)	#F8766D
#F8766D	1.015	80.2673414634146	East Asia & Pacific (all income levels)	#F8766D
#F8766D	1.056	80.5210487804878	East Asia & Pacific (all income levels)	#F8766D
#F8766D	1.092	80.7753170731707	East Asia & Pacific (all income levels)	#F8766D
#F8766D	1.123	81.0185853658537	East Asia & Pacific (all income levels)	#F8766D
#FB61D7	6.775	42.2319024390244	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.787	42.6059024390244	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.794	42.9639024390244	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.798	43.3129268292683	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.799	43.6629268292683	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.799	44.0384390243902	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.798	44.4654390243903	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.798	44.9609268292683	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.795	45.5293902439024	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.791	46.1673414634146	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.784	46.8583170731707	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.774	47.5782926829268	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.759	48.2968048780488	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.739	48.9883658536585	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.713	49.6409756097561	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.681	50.2526341463415	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.641	50.8308292682927	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.594	51.3910487804878	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.542	51.9422926829268	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.486	52.4800487804878	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.427	52.9948048780488	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.37	53.4715609756098	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.315	53.8998292682927	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.263	54.2725853658537	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.214	54.5918536585366	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.17	54.8636097560976	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.127	55.1013658536585	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.084	55.3196341463415	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.039	55.5294146341463	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.99	55.7361951219512	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.937	55.9369756097561	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.878	56.1267317073171	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.814	56.296	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.746	56.439243902439	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.673	56.5569756097561	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.597	56.6527073170732	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.52	56.7314634146341	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.443	56.800756097561	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.366	56.8660731707317	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.291	56.9314146341464	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.219	56.9947804878049	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.148	57.0501707317073	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.079	57.0950487804878	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.011	57.1329268292683	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.943	57.173756097561	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.875	57.2310243902439	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.807	57.3261951219512	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.739	57.4702682926829	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.671	57.668243902439	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.602	57.9196341463415	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.533	58.2169512195122	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.464	58.5467073170732	Sub-Saharan Africa (all income levels)	#FB61D7
#00C094	3.62	67.6017804878049	Middle East & North Africa (all income levels)	#00C094
#00C094	3.274	67.9027073170732	Middle East & North Africa (all income levels)	#00C094
#00C094	3.237	68.2047804878049	Middle East & North Africa (all income levels)	#00C094
#00C094	2.904	68.5049024390244	Middle East & North Africa (all income levels)	#00C094
#00C094	2.79	68.7999756097561	Middle East & North Africa (all income levels)	#00C094
#00C094	2.52	69.0864634146342	Middle East & North Africa (all income levels)	#00C094
#00C094	2.326	69.3663658536586	Middle East & North Africa (all income levels)	#00C094
#00C094	2.236	69.6402195121951	Middle East & North Africa (all income levels)	#00C094
#00C094	2.12	69.9115853658537	Middle East & North Africa (all income levels)	#00C094
#00C094	2.019	70.1789512195122	Middle East & North Africa (all income levels)	#00C094
#00C094	2.025	70.4433170731707	Middle East & North Africa (all income levels)	#00C094
#00C094	2.06	70.7047073170732	Middle East & North Africa (all income levels)	#00C094
#00C094	2.007	70.9626097560976	Middle East & North Africa (all income levels)	#00C094
#00C094	1.649	71.218512195122	Middle East & North Africa (all income levels)	#00C094
#00C094	1.64	71.4709268292683	Middle East & North Africa (all income levels)	#00C094
#00C094	2.274	71.7208536585366	Middle East & North Africa (all income levels)	#00C094
#00C094	2.205	71.9687804878049	Middle East & North Africa (all income levels)	#00C094
#00C094	2.18	72.2131951219512	Middle East & North Africa (all income levels)	#00C094
#00C094	2.118	72.4556097560976	Middle East & North Africa (all income levels)	#00C094
#00C094	2.1	72.6950243902439	Middle East & North Africa (all income levels)	#00C094
#00C094	1.99	72.9324390243903	Middle East & North Africa (all income levels)	#00C094
#00C094	1.87	73.1668292682927	Middle East & North Africa (all income levels)	#00C094
#00C094	1.98	73.398756097561	Middle East & North Africa (all income levels)	#00C094
#00C094	1.965	73.6286829268293	Middle East & North Africa (all income levels)	#00C094
#00C094	1.95	73.8551219512195	Middle East & North Africa (all income levels)	#00C094
#00C094	1.99	74.0805609756098	Middle East & North Africa (all income levels)	#00C094
