colour	x	y	group	showSelectedlegendcolour
#53B400	1980	3.733	260	Latin America & Caribbean (all income levels)
#53B400	1981	3.643	260	Latin America & Caribbean (all income levels)
#53B400	1982	3.559	260	Latin America & Caribbean (all income levels)
#53B400	1983	3.477	260	Latin America & Caribbean (all income levels)
#53B400	1984	3.394	260	Latin America & Caribbean (all income levels)
#53B400	1985	3.308	260	Latin America & Caribbean (all income levels)
#53B400	1986	3.224	260	Latin America & Caribbean (all income levels)
#53B400	1987	3.143	260	Latin America & Caribbean (all income levels)
#53B400	1988	3.07	260	Latin America & Caribbean (all income levels)
#53B400	1989	3.005	260	Latin America & Caribbean (all income levels)
#53B400	1990	2.948	260	Latin America & Caribbean (all income levels)
#53B400	1991	2.899	260	Latin America & Caribbean (all income levels)
#53B400	1992	2.855	260	Latin America & Caribbean (all income levels)
#53B400	1993	2.815	260	Latin America & Caribbean (all income levels)
#53B400	1994	2.778	260	Latin America & Caribbean (all income levels)
#53B400	1995	2.744	260	Latin America & Caribbean (all income levels)
#53B400	1996	2.712	260	Latin America & Caribbean (all income levels)
#53B400	1997	2.683	260	Latin America & Caribbean (all income levels)
#53B400	1998	2.655	260	Latin America & Caribbean (all income levels)
#53B400	1999	2.629	260	Latin America & Caribbean (all income levels)
#53B400	2000	2.603	260	Latin America & Caribbean (all income levels)
#53B400	2001	2.578	260	Latin America & Caribbean (all income levels)
#53B400	2002	2.552	260	Latin America & Caribbean (all income levels)
#53B400	2003	2.526	260	Latin America & Caribbean (all income levels)
#53B400	2004	2.499	260	Latin America & Caribbean (all income levels)
#53B400	2005	2.471	260	Latin America & Caribbean (all income levels)
#53B400	2006	2.443	260	Latin America & Caribbean (all income levels)
#53B400	2007	2.414	260	Latin America & Caribbean (all income levels)
#53B400	2008	2.385	260	Latin America & Caribbean (all income levels)
#53B400	2009	2.357	260	Latin America & Caribbean (all income levels)
#53B400	2010	2.329	260	Latin America & Caribbean (all income levels)
#53B400	2011	2.302	260	Latin America & Caribbean (all income levels)
#53B400	1960	6.783	262	Latin America & Caribbean (all income levels)
#53B400	1961	6.776	262	Latin America & Caribbean (all income levels)
#53B400	1962	6.771	262	Latin America & Caribbean (all income levels)
#53B400	1963	6.768	262	Latin America & Caribbean (all income levels)
#53B400	1964	6.767	262	Latin America & Caribbean (all income levels)
#53B400	1965	6.769	262	Latin America & Caribbean (all income levels)
#53B400	1966	6.773	262	Latin America & Caribbean (all income levels)
#53B400	1967	6.777	262	Latin America & Caribbean (all income levels)
#53B400	1968	6.775	262	Latin America & Caribbean (all income levels)
#53B400	1969	6.76	262	Latin America & Caribbean (all income levels)
#53B400	1970	6.72	262	Latin America & Caribbean (all income levels)
#53B400	1971	6.643	262	Latin America & Caribbean (all income levels)
#53B400	1972	6.525	262	Latin America & Caribbean (all income levels)
#53B400	1973	6.364	262	Latin America & Caribbean (all income levels)
#53B400	1974	6.164	262	Latin America & Caribbean (all income levels)
#53B400	1975	5.932	262	Latin America & Caribbean (all income levels)
#53B400	1976	5.679	262	Latin America & Caribbean (all income levels)
#53B400	1977	5.418	262	Latin America & Caribbean (all income levels)
#53B400	1978	5.163	262	Latin America & Caribbean (all income levels)
#53B400	1979	4.924	262	Latin America & Caribbean (all income levels)
#53B400	1980	4.705	262	Latin America & Caribbean (all income levels)
#53B400	1981	4.509	262	Latin America & Caribbean (all income levels)
#53B400	1982	4.333	262	Latin America & Caribbean (all income levels)
#53B400	1983	4.172	262	Latin America & Caribbean (all income levels)
#53B400	1984	4.027	262	Latin America & Caribbean (all income levels)
#53B400	1985	3.896	262	Latin America & Caribbean (all income levels)
#53B400	1986	3.78	262	Latin America & Caribbean (all income levels)
#53B400	1987	3.675	262	Latin America & Caribbean (all income levels)
#53B400	1988	3.579	262	Latin America & Caribbean (all income levels)
#53B400	1989	3.489	262	Latin America & Caribbean (all income levels)
#53B400	1990	3.4	262	Latin America & Caribbean (all income levels)
#53B400	1991	3.308	262	Latin America & Caribbean (all income levels)
#53B400	1992	3.211	262	Latin America & Caribbean (all income levels)
#53B400	1993	3.111	262	Latin America & Caribbean (all income levels)
#53B400	1994	3.007	262	Latin America & Caribbean (all income levels)
#53B400	1995	2.906	262	Latin America & Caribbean (all income levels)
#53B400	1996	2.811	262	Latin America & Caribbean (all income levels)
#53B400	1997	2.73	262	Latin America & Caribbean (all income levels)
#53B400	1998	2.664	262	Latin America & Caribbean (all income levels)
#53B400	1999	2.615	262	Latin America & Caribbean (all income levels)
#53B400	2000	2.581	262	Latin America & Caribbean (all income levels)
#53B400	2001	2.559	262	Latin America & Caribbean (all income levels)
#53B400	2002	2.542	262	Latin America & Caribbean (all income levels)
#53B400	2003	2.525	262	Latin America & Caribbean (all income levels)
#53B400	2004	2.507	262	Latin America & Caribbean (all income levels)
#53B400	2005	2.483	262	Latin America & Caribbean (all income levels)
#53B400	2006	2.455	262	Latin America & Caribbean (all income levels)
#53B400	2007	2.424	262	Latin America & Caribbean (all income levels)
#53B400	2008	2.391	262	Latin America & Caribbean (all income levels)
#53B400	2009	2.356	262	Latin America & Caribbean (all income levels)
#53B400	2010	2.32	262	Latin America & Caribbean (all income levels)
#53B400	2011	2.283	262	Latin America & Caribbean (all income levels)
#53B400	1960	7.336	264	Latin America & Caribbean (all income levels)
#53B400	1961	7.257	264	Latin America & Caribbean (all income levels)
#53B400	1962	7.179	264	Latin America & Caribbean (all income levels)
#53B400	1963	7.109	264	Latin America & Caribbean (all income levels)
#53B400	1964	7.052	264	Latin America & Caribbean (all income levels)
#53B400	1965	7.01	264	Latin America & Caribbean (all income levels)
#53B400	1966	6.981	264	Latin America & Caribbean (all income levels)
#53B400	1967	6.961	264	Latin America & Caribbean (all income levels)
#53B400	1968	6.941	264	Latin America & Caribbean (all income levels)
#53B400	1969	6.919	264	Latin America & Caribbean (all income levels)
#53B400	1970	6.892	264	Latin America & Caribbean (all income levels)
#53B400	1971	6.855	264	Latin America & Caribbean (all income levels)
#53B400	1972	6.807	264	Latin America & Caribbean (all income levels)
#53B400	1973	6.748	264	Latin America & Caribbean (all income levels)
#53B400	1974	6.678	264	Latin America & Caribbean (all income levels)
#53B400	1975	6.597	264	Latin America & Caribbean (all income levels)
#53B400	1976	6.51	264	Latin America & Caribbean (all income levels)
#53B400	1977	6.42	264	Latin America & Caribbean (all income levels)
#53B400	1978	6.327	264	Latin America & Caribbean (all income levels)
#53B400	1979	6.232	264	Latin America & Caribbean (all income levels)
#53B400	1980	6.131	264	Latin America & Caribbean (all income levels)
#53B400	1981	6.018	264	Latin America & Caribbean (all income levels)
#53B400	1982	5.89	264	Latin America & Caribbean (all income levels)
#53B400	1983	5.746	264	Latin America & Caribbean (all income levels)
#53B400	1984	5.589	264	Latin America & Caribbean (all income levels)
#53B400	1985	5.426	264	Latin America & Caribbean (all income levels)
#53B400	1986	5.267	264	Latin America & Caribbean (all income levels)
#53B400	1987	5.118	264	Latin America & Caribbean (all income levels)
#53B400	1988	4.985	264	Latin America & Caribbean (all income levels)
#53B400	1989	4.865	264	Latin America & Caribbean (all income levels)
#53B400	1990	4.754	264	Latin America & Caribbean (all income levels)
#53B400	1991	4.642	264	Latin America & Caribbean (all income levels)
#53B400	1992	4.519	264	Latin America & Caribbean (all income levels)
#53B400	1993	4.381	264	Latin America & Caribbean (all income levels)
#53B400	1994	4.225	264	Latin America & Caribbean (all income levels)
#53B400	1995	4.055	264	Latin America & Caribbean (all income levels)
#53B400	1996	3.878	264	Latin America & Caribbean (all income levels)
#53B400	1997	3.702	264	Latin America & Caribbean (all income levels)
#53B400	1998	3.535	264	Latin America & Caribbean (all income levels)
#53B400	1999	3.384	264	Latin America & Caribbean (all income levels)
#53B400	2000	3.251	264	Latin America & Caribbean (all income levels)
#53B400	2001	3.139	264	Latin America & Caribbean (all income levels)
#53B400	2002	3.046	264	Latin America & Caribbean (all income levels)
#53B400	2003	2.968	264	Latin America & Caribbean (all income levels)
#53B400	2004	2.904	264	Latin America & Caribbean (all income levels)
#53B400	2005	2.85	264	Latin America & Caribbean (all income levels)
#53B400	2006	2.803	264	Latin America & Caribbean (all income levels)
#53B400	2007	2.759	264	Latin America & Caribbean (all income levels)
#53B400	2008	2.715	264	Latin America & Caribbean (all income levels)
#53B400	2009	2.67	264	Latin America & Caribbean (all income levels)
#53B400	2010	2.622	264	Latin America & Caribbean (all income levels)
#53B400	2011	2.573	264	Latin America & Caribbean (all income levels)
#53B400	1960	5.943	266	Latin America & Caribbean (all income levels)
#53B400	1961	5.944	266	Latin America & Caribbean (all income levels)
#53B400	1962	5.933	266	Latin America & Caribbean (all income levels)
#53B400	1963	5.911	266	Latin America & Caribbean (all income levels)
#53B400	1964	5.874	266	Latin America & Caribbean (all income levels)
#53B400	1965	5.823	266	Latin America & Caribbean (all income levels)
#53B400	1966	5.755	266	Latin America & Caribbean (all income levels)
#53B400	1967	5.671	266	Latin America & Caribbean (all income levels)
#53B400	1968	5.57	266	Latin America & Caribbean (all income levels)
#53B400	1969	5.454	266	Latin America & Caribbean (all income levels)
#53B400	1970	5.322	266	Latin America & Caribbean (all income levels)
#53B400	1971	5.174	266	Latin America & Caribbean (all income levels)
#53B400	1972	5.012	266	Latin America & Caribbean (all income levels)
#53B400	1973	4.84	266	Latin America & Caribbean (all income levels)
#53B400	1974	4.662	266	Latin America & Caribbean (all income levels)
#53B400	1975	4.484	266	Latin America & Caribbean (all income levels)
#53B400	1976	4.311	266	Latin America & Caribbean (all income levels)
#53B400	1977	4.148	266	Latin America & Caribbean (all income levels)
#53B400	1978	3.997	266	Latin America & Caribbean (all income levels)
#53B400	1979	3.861	266	Latin America & Caribbean (all income levels)
#53B400	1980	3.742	266	Latin America & Caribbean (all income levels)
#53B400	1981	3.64	266	Latin America & Caribbean (all income levels)
#53B400	1982	3.552	266	Latin America & Caribbean (all income levels)
#53B400	1983	3.475	266	Latin America & Caribbean (all income levels)
#53B400	1984	3.405	266	Latin America & Caribbean (all income levels)
#53B400	1985	3.34	266	Latin America & Caribbean (all income levels)
#53B400	1986	3.276	266	Latin America & Caribbean (all income levels)
#53B400	1987	3.212	266	Latin America & Caribbean (all income levels)
#53B400	1988	3.147	266	Latin America & Caribbean (all income levels)
#53B400	1989	3.081	266	Latin America & Caribbean (all income levels)
#53B400	1990	3.017	266	Latin America & Caribbean (all income levels)
#53B400	1991	2.957	266	Latin America & Caribbean (all income levels)
#53B400	1992	2.906	266	Latin America & Caribbean (all income levels)
#53B400	1993	2.864	266	Latin America & Caribbean (all income levels)
#53B400	1994	2.833	266	Latin America & Caribbean (all income levels)
#53B400	1995	2.812	266	Latin America & Caribbean (all income levels)
#53B400	1996	2.797	266	Latin America & Caribbean (all income levels)
#53B400	1997	2.786	266	Latin America & Caribbean (all income levels)
#53B400	1998	2.776	266	Latin America & Caribbean (all income levels)
#53B400	1999	2.764	266	Latin America & Caribbean (all income levels)
#53B400	2000	2.749	266	Latin America & Caribbean (all income levels)
#53B400	2001	2.731	266	Latin America & Caribbean (all income levels)
#53B400	2002	2.71	266	Latin America & Caribbean (all income levels)
#53B400	2003	2.687	266	Latin America & Caribbean (all income levels)
#53B400	2004	2.662	266	Latin America & Caribbean (all income levels)
#53B400	2005	2.635	266	Latin America & Caribbean (all income levels)
#53B400	2006	2.606	266	Latin America & Caribbean (all income levels)
#53B400	2007	2.576	266	Latin America & Caribbean (all income levels)
#53B400	2008	2.546	266	Latin America & Caribbean (all income levels)
#53B400	2009	2.515	266	Latin America & Caribbean (all income levels)
#53B400	2010	2.484	266	Latin America & Caribbean (all income levels)
#53B400	2011	2.454	266	Latin America & Caribbean (all income levels)
#53B400	1960	6.5	268	Latin America & Caribbean (all income levels)
#53B400	1961	6.489	268	Latin America & Caribbean (all income levels)
#53B400	1962	6.472	268	Latin America & Caribbean (all income levels)
#53B400	1963	6.447	268	Latin America & Caribbean (all income levels)
#53B400	1964	6.41	268	Latin America & Caribbean (all income levels)
#53B400	1965	6.356	268	Latin America & Caribbean (all income levels)
#53B400	1966	6.276	268	Latin America & Caribbean (all income levels)
#53B400	1967	6.17	268	Latin America & Caribbean (all income levels)
#53B400	1968	6.041	268	Latin America & Caribbean (all income levels)
#53B400	1969	5.894	268	Latin America & Caribbean (all income levels)
#53B400	1970	5.739	268	Latin America & Caribbean (all income levels)
#53B400	1971	5.589	268	Latin America & Caribbean (all income levels)
#53B400	1972	5.456	268	Latin America & Caribbean (all income levels)
#53B400	1973	5.347	268	Latin America & Caribbean (all income levels)
#53B400	1974	5.267	268	Latin America & Caribbean (all income levels)
#53B400	1975	5.217	268	Latin America & Caribbean (all income levels)
#53B400	1976	5.196	268	Latin America & Caribbean (all income levels)
#53B400	1977	5.195	268	Latin America & Caribbean (all income levels)
#53B400	1978	5.203	268	Latin America & Caribbean (all income levels)
#53B400	1979	5.214	268	Latin America & Caribbean (all income levels)
#53B400	1980	5.219	268	Latin America & Caribbean (all income levels)
#53B400	1981	5.213	268	Latin America & Caribbean (all income levels)
#53B400	1982	5.191	268	Latin America & Caribbean (all income levels)
#53B400	1983	5.151	268	Latin America & Caribbean (all income levels)
#53B400	1984	5.094	268	Latin America & Caribbean (all income levels)
#53B400	1985	5.02	268	Latin America & Caribbean (all income levels)
#53B400	1986	4.931	268	Latin America & Caribbean (all income levels)
#53B400	1987	4.835	268	Latin America & Caribbean (all income levels)
#53B400	1988	4.736	268	Latin America & Caribbean (all income levels)
#53B400	1989	4.637	268	Latin America & Caribbean (all income levels)
#53B400	1990	4.541	268	Latin America & Caribbean (all income levels)
#53B400	1991	4.448	268	Latin America & Caribbean (all income levels)
#53B400	1992	4.356	268	Latin America & Caribbean (all income levels)
#53B400	1993	4.266	268	Latin America & Caribbean (all income levels)
#53B400	1994	4.177	268	Latin America & Caribbean (all income levels)
#53B400	1995	4.09	268	Latin America & Caribbean (all income levels)
#53B400	1996	4.005	268	Latin America & Caribbean (all income levels)
#53B400	1997	3.921	268	Latin America & Caribbean (all income levels)
#53B400	1998	3.839	268	Latin America & Caribbean (all income levels)
#53B400	1999	3.758	268	Latin America & Caribbean (all income levels)
#53B400	2000	3.677	268	Latin America & Caribbean (all income levels)
#53B400	2001	3.595	268	Latin America & Caribbean (all income levels)
#53B400	2002	3.513	268	Latin America & Caribbean (all income levels)
#53B400	2003	3.43	268	Latin America & Caribbean (all income levels)
#53B400	2004	3.348	268	Latin America & Caribbean (all income levels)
#53B400	2005	3.268	268	Latin America & Caribbean (all income levels)
#53B400	2006	3.192	268	Latin America & Caribbean (all income levels)
#53B400	2007	3.122	268	Latin America & Caribbean (all income levels)
#53B400	2008	3.059	268	Latin America & Caribbean (all income levels)
#53B400	2009	3.004	268	Latin America & Caribbean (all income levels)
#53B400	2010	2.954	268	Latin America & Caribbean (all income levels)
#53B400	2011	2.911	268	Latin America & Caribbean (all income levels)
#53B400	1960	6.876	270	Latin America & Caribbean (all income levels)
#53B400	1961	6.872	270	Latin America & Caribbean (all income levels)
#53B400	1962	6.86	270	Latin America & Caribbean (all income levels)
#53B400	1963	6.836	270	Latin America & Caribbean (all income levels)
#53B400	1964	6.8	270	Latin America & Caribbean (all income levels)
#53B400	1965	6.75	270	Latin America & Caribbean (all income levels)
#53B400	1966	6.684	270	Latin America & Caribbean (all income levels)
#53B400	1967	6.605	270	Latin America & Caribbean (all income levels)
#53B400	1968	6.515	270	Latin America & Caribbean (all income levels)
#53B400	1969	6.415	270	Latin America & Caribbean (all income levels)
#53B400	1970	6.307	270	Latin America & Caribbean (all income levels)
#53B400	1971	6.192	270	Latin America & Caribbean (all income levels)
#53B400	1972	6.073	270	Latin America & Caribbean (all income levels)
#53B400	1973	5.952	270	Latin America & Caribbean (all income levels)
#53B400	1974	5.828	270	Latin America & Caribbean (all income levels)
#53B400	1975	5.702	270	Latin America & Caribbean (all income levels)
#53B400	1976	5.572	270	Latin America & Caribbean (all income levels)
#53B400	1977	5.437	270	Latin America & Caribbean (all income levels)
#53B400	1978	5.297	270	Latin America & Caribbean (all income levels)
#53B400	1979	5.153	270	Latin America & Caribbean (all income levels)
#53B400	1980	5.009	270	Latin America & Caribbean (all income levels)
#53B400	1981	4.866	270	Latin America & Caribbean (all income levels)
#53B400	1982	4.729	270	Latin America & Caribbean (all income levels)
#53B400	1983	4.598	270	Latin America & Caribbean (all income levels)
#53B400	1984	4.475	270	Latin America & Caribbean (all income levels)
#53B400	1985	4.36	270	Latin America & Caribbean (all income levels)
#53B400	1986	4.25	270	Latin America & Caribbean (all income levels)
#53B400	1987	4.144	270	Latin America & Caribbean (all income levels)
#53B400	1988	4.038	270	Latin America & Caribbean (all income levels)
#53B400	1989	3.933	270	Latin America & Caribbean (all income levels)
#53B400	1990	3.828	270	Latin America & Caribbean (all income levels)
#53B400	1991	3.722	270	Latin America & Caribbean (all income levels)
#53B400	1992	3.617	270	Latin America & Caribbean (all income levels)
#53B400	1993	3.514	270	Latin America & Caribbean (all income levels)
#53B400	1994	3.413	270	Latin America & Caribbean (all income levels)
#53B400	1995	3.317	270	Latin America & Caribbean (all income levels)
#53B400	1996	3.226	270	Latin America & Caribbean (all income levels)
#53B400	1997	3.142	270	Latin America & Caribbean (all income levels)
#53B400	1998	3.064	270	Latin America & Caribbean (all income levels)
#53B400	1999	2.993	270	Latin America & Caribbean (all income levels)
#53B400	2000	2.929	270	Latin America & Caribbean (all income levels)
#53B400	2001	2.872	270	Latin America & Caribbean (all income levels)
#53B400	2002	2.821	270	Latin America & Caribbean (all income levels)
#53B400	2003	2.774	270	Latin America & Caribbean (all income levels)
#53B400	2004	2.731	270	Latin America & Caribbean (all income levels)
#53B400	2005	2.691	270	Latin America & Caribbean (all income levels)
#53B400	2006	2.651	270	Latin America & Caribbean (all income levels)
#53B400	2007	2.613	270	Latin America & Caribbean (all income levels)
#53B400	2008	2.576	270	Latin America & Caribbean (all income levels)
#53B400	2009	2.538	270	Latin America & Caribbean (all income levels)
#53B400	2010	2.501	270	Latin America & Caribbean (all income levels)
#53B400	2011	2.464	270	Latin America & Caribbean (all income levels)
#53B400	1960	4.657	272	Latin America & Caribbean (all income levels)
#53B400	1961	4.547	272	Latin America & Caribbean (all income levels)
#53B400	1962	4.411	272	Latin America & Caribbean (all income levels)
#53B400	1963	4.252	272	Latin America & Caribbean (all income levels)
#53B400	1964	4.075	272	Latin America & Caribbean (all income levels)
#53B400	1965	3.888	272	Latin America & Caribbean (all income levels)
#53B400	1966	3.703	272	Latin America & Caribbean (all income levels)
#53B400	1967	3.53	272	Latin America & Caribbean (all income levels)
#53B400	1968	3.377	272	Latin America & Caribbean (all income levels)
#53B400	1969	3.248	272	Latin America & Caribbean (all income levels)
#53B400	1970	3.146	272	Latin America & Caribbean (all income levels)
#53B400	1971	3.068	272	Latin America & Caribbean (all income levels)
#53B400	1972	3.006	272	Latin America & Caribbean (all income levels)
#53B400	1973	2.955	272	Latin America & Caribbean (all income levels)
#53B400	1974	2.908	272	Latin America & Caribbean (all income levels)
#53B400	1975	2.864	272	Latin America & Caribbean (all income levels)
#53B400	1976	2.818	272	Latin America & Caribbean (all income levels)
#53B400	1977	2.769	272	Latin America & Caribbean (all income levels)
#53B400	1978	2.718	272	Latin America & Caribbean (all income levels)
#53B400	1979	2.664	272	Latin America & Caribbean (all income levels)
#53B400	1980	2.607	272	Latin America & Caribbean (all income levels)
#53B400	1981	2.548	272	Latin America & Caribbean (all income levels)
#53B400	1982	2.49	272	Latin America & Caribbean (all income levels)
#53B400	1983	2.436	272	Latin America & Caribbean (all income levels)
#53B400	1984	2.387	272	Latin America & Caribbean (all income levels)
#53B400	1985	2.344	272	Latin America & Caribbean (all income levels)
#53B400	1986	2.308	272	Latin America & Caribbean (all income levels)
#53B400	1987	2.279	272	Latin America & Caribbean (all income levels)
#53B400	1988	2.256	272	Latin America & Caribbean (all income levels)
#53B400	1989	2.236	272	Latin America & Caribbean (all income levels)
#53B400	1990	2.219	272	Latin America & Caribbean (all income levels)
#53B400	1991	2.201	272	Latin America & Caribbean (all income levels)
#53B400	1992	2.179	272	Latin America & Caribbean (all income levels)
#53B400	1993	2.153	272	Latin America & Caribbean (all income levels)
#53B400	1994	2.123	272	Latin America & Caribbean (all income levels)
#53B400	1995	2.087	272	Latin America & Caribbean (all income levels)
#53B400	1996	1.94	272	Latin America & Caribbean (all income levels)
#53B400	1997	1.9	272	Latin America & Caribbean (all income levels)
#53B400	1998	1.9	272	Latin America & Caribbean (all income levels)
#53B400	1999	1.97425	272	Latin America & Caribbean (all income levels)
#53B400	2000	2.0485	272	Latin America & Caribbean (all income levels)
#53B400	2001	1.9346	272	Latin America & Caribbean (all income levels)
#53B400	2002	1.8317	272	Latin America & Caribbean (all income levels)
#53B400	2003	1.7624	272	Latin America & Caribbean (all income levels)
#53B400	2004	1.7822	272	Latin America & Caribbean (all income levels)
#53B400	2005	1.7702	272	Latin America & Caribbean (all income levels)
#53B400	2006	1.7123	272	Latin America & Caribbean (all income levels)
#53B400	2007	1.6505	272	Latin America & Caribbean (all income levels)
#53B400	2008	1.6516	272	Latin America & Caribbean (all income levels)
#53B400	2009	1.6528	272	Latin America & Caribbean (all income levels)
#53B400	2010	1.797	272	Latin America & Caribbean (all income levels)
#53B400	2011	1.782	272	Latin America & Caribbean (all income levels)
#53B400	2007	1.5	274	Latin America & Caribbean (all income levels)
#53B400	2008	1.7	274	Latin America & Caribbean (all income levels)
#53B400	2009	1.7	274	Latin America & Caribbean (all income levels)
#53B400	1972	3.5	276	Latin America & Caribbean (all income levels)
#53B400	1982	3.3	277	Latin America & Caribbean (all income levels)
#53B400	1987	2.8	278	Latin America & Caribbean (all income levels)
#53B400	1992	2.6	279	Latin America & Caribbean (all income levels)
#53B400	1997	2.4	280	Latin America & Caribbean (all income levels)
#53B400	2002	2.107	281	Latin America & Caribbean (all income levels)
#53B400	1960	6.967	283	Latin America & Caribbean (all income levels)
#53B400	1961	6.931	283	Latin America & Caribbean (all income levels)
#53B400	1962	6.88	283	Latin America & Caribbean (all income levels)
#53B400	1963	6.821	283	Latin America & Caribbean (all income levels)
#53B400	1964	6.758	283	Latin America & Caribbean (all income levels)
#53B400	1965	6.688	283	Latin America & Caribbean (all income levels)
#53B400	1966	6.607	283	Latin America & Caribbean (all income levels)
#53B400	1967	6.508	283	Latin America & Caribbean (all income levels)
#53B400	1968	6.387	283	Latin America & Caribbean (all income levels)
#53B400	1969	6.249	283	Latin America & Caribbean (all income levels)
#53B400	1970	6.101	283	Latin America & Caribbean (all income levels)
#53B400	1971	5.953	283	Latin America & Caribbean (all income levels)
#53B400	1972	5.813	283	Latin America & Caribbean (all income levels)
#53B400	1973	5.686	283	Latin America & Caribbean (all income levels)
#53B400	1974	5.571	283	Latin America & Caribbean (all income levels)
#53B400	1975	5.462	283	Latin America & Caribbean (all income levels)
#53B400	1976	5.347	283	Latin America & Caribbean (all income levels)
#53B400	1977	5.216	283	Latin America & Caribbean (all income levels)
#53B400	1978	5.064	283	Latin America & Caribbean (all income levels)
#53B400	1979	4.891	283	Latin America & Caribbean (all income levels)
#53B400	1980	4.703	283	Latin America & Caribbean (all income levels)
#53B400	1981	4.512	283	Latin America & Caribbean (all income levels)
#53B400	1982	4.328	283	Latin America & Caribbean (all income levels)
#53B400	1983	4.161	283	Latin America & Caribbean (all income levels)
#53B400	1984	4.014	283	Latin America & Caribbean (all income levels)
#53B400	1985	3.888	283	Latin America & Caribbean (all income levels)
#53B400	1986	3.781	283	Latin America & Caribbean (all income levels)
#53B400	1987	3.683	283	Latin America & Caribbean (all income levels)
#53B400	1988	3.589	283	Latin America & Caribbean (all income levels)
#53B400	1989	3.495	283	Latin America & Caribbean (all income levels)
#53B400	1990	3.398	283	Latin America & Caribbean (all income levels)
#53B400	1991	3.2	283	Latin America & Caribbean (all income levels)
#53B400	1992	3	283	Latin America & Caribbean (all income levels)
#53B400	1993	2.8	283	Latin America & Caribbean (all income levels)
#53B400	1994	2.8	283	Latin America & Caribbean (all income levels)
#53B400	1995	2.9	283	Latin America & Caribbean (all income levels)
#53B400	1996	2.5	283	Latin America & Caribbean (all income levels)
#53B400	1997	2.6	283	Latin America & Caribbean (all income levels)
#53B400	1998	2.1	283	Latin America & Caribbean (all income levels)
#53B400	1999	2.1	283	Latin America & Caribbean (all income levels)
#53B400	2000	2	283	Latin America & Caribbean (all income levels)
#53B400	2001	2.2	283	Latin America & Caribbean (all income levels)
#53B400	2002	2.1	283	Latin America & Caribbean (all income levels)
#53B400	2003	2.101	283	Latin America & Caribbean (all income levels)
#53B400	2004	2.066	283	Latin America & Caribbean (all income levels)
#53B400	2005	2.046	283	Latin America & Caribbean (all income levels)
#53B400	2006	2.035	283	Latin America & Caribbean (all income levels)
#53B400	2007	2.026	283	Latin America & Caribbean (all income levels)
#53B400	2008	2.014	283	Latin America & Caribbean (all income levels)
#53B400	2009	1.997	283	Latin America & Caribbean (all income levels)
#53B400	2010	1.98	283	Latin America & Caribbean (all income levels)
#53B400	2011	1.954	283	Latin America & Caribbean (all income levels)
#53B400	1982	2.4	285	Latin America & Caribbean (all income levels)
#53B400	1983	2.4	285	Latin America & Caribbean (all income levels)
#53B400	1984	2.3	285	Latin America & Caribbean (all income levels)
#53B400	1985	2.2	285	Latin America & Caribbean (all income levels)
#53B400	1986	2.1	285	Latin America & Caribbean (all income levels)
#53B400	1987	2.1	285	Latin America & Caribbean (all income levels)
#53B400	1988	2.1	285	Latin America & Caribbean (all income levels)
#53B400	1989	2.2	285	Latin America & Caribbean (all income levels)
#53B400	1990	2.1	285	Latin America & Caribbean (all income levels)
#53B400	1991	2.1	285	Latin America & Caribbean (all income levels)
#53B400	1992	1.9	285	Latin America & Caribbean (all income levels)
#53B400	1993	1.8	285	Latin America & Caribbean (all income levels)
#53B400	1994	1.8	285	Latin America & Caribbean (all income levels)
#53B400	1995	1.8	285	Latin America & Caribbean (all income levels)
#53B400	1996	1.8	285	Latin America & Caribbean (all income levels)
#53B400	1997	1.8	285	Latin America & Caribbean (all income levels)
#53B400	1998	1.8	285	Latin America & Caribbean (all income levels)
#53B400	1999	1.8	285	Latin America & Caribbean (all income levels)
#53B400	2000	1.8	285	Latin America & Caribbean (all income levels)
#53B400	2001	1.8	285	Latin America & Caribbean (all income levels)
#53B400	2002	1.8	285	Latin America & Caribbean (all income levels)
#53B400	2003	1.8	285	Latin America & Caribbean (all income levels)
#53B400	2004	1.8	285	Latin America & Caribbean (all income levels)
#53B400	2005	1.8	285	Latin America & Caribbean (all income levels)
#53B400	2006	1.8	285	Latin America & Caribbean (all income levels)
#53B400	2007	1.8	285	Latin America & Caribbean (all income levels)
#53B400	2008	1.8	285	Latin America & Caribbean (all income levels)
#53B400	2009	1.8	285	Latin America & Caribbean (all income levels)
#53B400	2010	1.8	285	Latin America & Caribbean (all income levels)
#53B400	2011	1.8	285	Latin America & Caribbean (all income levels)
#53B400	1960	7.224	287	Latin America & Caribbean (all income levels)
#53B400	1961	7.155	287	Latin America & Caribbean (all income levels)
#53B400	1962	7.074	287	Latin America & Caribbean (all income levels)
#53B400	1963	6.981	287	Latin America & Caribbean (all income levels)
#53B400	1964	6.876	287	Latin America & Caribbean (all income levels)
#53B400	1965	6.76	287	Latin America & Caribbean (all income levels)
#53B400	1966	6.632	287	Latin America & Caribbean (all income levels)
#53B400	1967	6.494	287	Latin America & Caribbean (all income levels)
#53B400	1968	6.345	287	Latin America & Caribbean (all income levels)
#53B400	1969	6.185	287	Latin America & Caribbean (all income levels)
#53B400	1970	6.014	287	Latin America & Caribbean (all income levels)
#53B400	1971	5.828	287	Latin America & Caribbean (all income levels)
#53B400	1972	5.629	287	Latin America & Caribbean (all income levels)
#53B400	1973	5.417	287	Latin America & Caribbean (all income levels)
#53B400	1974	5.197	287	Latin America & Caribbean (all income levels)
